LFA	Date	Date	Vessel Code	Latitude	Longitude	Latitude (degrees)	Longitude (degrees)	Depth	Depth (m)	Gauge	Temp	Time	Soak Days
27	30/05/2012	41059	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	5.73	11:00	1
27	01/06/2012	41061	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	5.83	11:00	2
27	02/06/2012	41062	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.62	11:00	1
27	03/06/2012	41063	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.28	11:00	1
27	05/06/2012	41065	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.61	11:00	2
27	07/06/2012	41067	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	5.69	11:00	2
27	08/06/2012	41068	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.16	11:00	1
27	09/06/2012	41069	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.15	11:00	1
27	11/06/2012	41071	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	7.33	11:00	2
27	13/06/2012	41073	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	7.2	11:00	2
27	15/06/2012	41075	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	7.1	11:00	2
27	17/06/2012	41077	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	7.32	11:00	2
27	19/06/2012	41079	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	5.47	11:00	2
27	21/06/2012	41081	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.03	11:00	2
27	22/06/2012	41082	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.77	11:00	1
27	23/06/2012	41083	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	6.58	11:00	1
27	25/06/2012	41085	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	5.79	11:00	2
27	29/06/2012	41089	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	5.02	11:00	4
27	05/07/2012	41095	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	7.6	11:00	5
27	07/07/2012	41097	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	10.07	11:00	2
27	09/07/2012	41099	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	9.94	11:00	2
27	11/07/2012	41101	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	10.99	11:00	2
27	12/07/2012	41102	1270	4553.95	5957.13	45.89916667	59.95216667	11	20.1168	4632	-99	11:00	1
27	14/05/2012	41043	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.74	8:40	2
27	15/05/2012	41044	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.68	8:30	1
27	16/05/2012	41045	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.79	8:30	1
27	17/05/2012	41046	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.38	8:35	1
27	18/05/2012	41047	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.09	8:25	1
27	19/05/2012	41048	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.69	8:10	1
27	21/05/2012	41050	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.72	8:50	2
27	22/05/2012	41051	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	2.73	8:05	1
27	23/05/2012	41052	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	3.42	8:40	1
27	24/05/2012	41053	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	4.15	8:15	1
27	25/05/2012	41054	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	3.23	9:50	1
27	26/05/2012	41055	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	3.06	8:15	1
27	28/05/2012	41057	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	4.55	8:10	2
27	29/05/2012	41058	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.55	7:50	1
27	30/05/2012	41059	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	4.84	7:35	1
27	31/05/2012	41060	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.24	8:00	1
27	01/06/2012	41061	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.13	7:35	1
27	02/06/2012	41062	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.97	7:35	1
27	04/06/2012	41064	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	7.56	7:45	2
27	07/06/2012	41067	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.75	7:50	3
27	08/06/2012	41068	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	7.15	7:50	1
27	09/06/2012	41069	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	7.22	8:02	1
27	11/06/2012	41071	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.07	7:50	2
27	12/06/2012	41072	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.89	7:20	1
27	13/06/2012	41073	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.36	7:25	1
27	14/06/2012	41074	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	4.94	7:30	1
27	15/06/2012	41075	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.29	7:40	1
27	16/06/2012	41076	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.52	8:30	1
27	18/06/2012	41078	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.47	8:10	2
27	19/06/2012	41079	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.36	7:20	1
27	20/06/2012	41080	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.39	7:20	1
27	21/06/2012	41081	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.1	7:30	1
27	22/06/2012	41082	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.3	8:15	1
27	23/06/2012	41083	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.98	8:00	1
27	25/06/2012	41085	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.5	8:30	2
27	26/06/2012	41086	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	7.12	9:00	1
27	28/06/2012	41088	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.32	8:00	2
27	29/06/2012	41089	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	5.21	7:40	1
27	30/06/2012	41090	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	4.88	7:40	1
27	02/07/2012	41092	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.14	7:40	2
27	03/07/2012	41093	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	6.6	8:22	1
27	04/07/2012	41094	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	8.03	8:00	1
27	05/07/2012	41095	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	9.13	12:00	1
27	06/07/2012	41096	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	10.52	7:50	1
27	07/07/2012	41097	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	12.15	8:25	1
27	09/07/2012	41099	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	11.85	8:20	2
27	10/07/2012	41100	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	13.45	8:00	1
27	11/07/2012	41101	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	13.8	8:20	1
27	12/07/2012	41102	1352	4606	5949.27	46.1	59.82116667	13	23.7744	5680	14.47	8:10	1
27	14/05/2012	41043	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	1.86	5:50	2
27	15/05/2012	41044	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.08	5:00	1
27	16/05/2012	41045	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.06	5:10	1
27	17/05/2012	41046	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.13	5:10	1
27	18/05/2012	41047	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.09	4:50	1
27	19/05/2012	41048	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.32	5:00	1
27	21/05/2012	41050	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	3	4:45	2
27	22/05/2012	41051	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.66	4:50	1
27	23/05/2012	41052	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.79	4:50	1
27	24/05/2012	41053	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	3.48	4:45	1
27	25/05/2012	41054	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	4.17	4:40	1
27	26/05/2012	41055	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	2.66	4:45	1
27	28/05/2012	41057	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	4.5	5:00	2
27	29/05/2012	41058	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.29	4:40	1
27	30/05/2012	41059	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.49	4:40	1
27	31/05/2012	41060	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	5.77	4:40	1
27	01/06/2012	41061	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	4.52	4:50	1
27	02/06/2012	41062	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	5.37	4:50	1
27	04/06/2012	41064	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.79	4:50	2
27	07/06/2012	41067	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	8.12	4:55	3
27	08/06/2012	41068	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	7.57	5:10	1
27	09/06/2012	41069	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.34	4:50	1
27	11/06/2012	41071	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	4.87	4:50	2
27	12/06/2012	41072	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	3.98	4:45	1
27	16/06/2012	41076	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.31	9:00	4
27	18/06/2012	41078	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.13	4:55	2
27	20/06/2012	41080	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	5.09	4:40	2
27	22/06/2012	41082	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	5.79	4:50	2
27	25/06/2012	41085	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.48	11:15	3
27	27/06/2012	41087	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	6.36	4:50	2
27	29/06/2012	41089	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	4.65	5:10	2
27	02/07/2012	41092	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	7.42	5:05	3
27	04/07/2012	41094	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	12.02	11:20	2
27	06/07/2012	41096	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	11.67	12:00	2
27	09/07/2012	41099	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	11.27	18:40	3
27	11/07/2012	41101	1356	4620.39	6020.4	46.33983333	60.34	11	20.1168	4252	12.83	4:30	2
27	14/05/2012	41043	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	3.38	11:30	2
27	15/05/2012	41044	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	3.43	10:30	1
27	16/05/2012	41045	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	3.3	10:45	1
27	19/05/2012	41048	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	3.03	10:30	1
27	21/05/2012	41050	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	7.45	10:30	2
27	22/05/2012	41051	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	4.49		1
27	23/05/2012	41052	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	3.85	10:30	1
27	24/05/2012	41053	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	6.34	10:00	1
27	25/05/2012	41054	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	7.63	11:00	1
27	26/05/2012	41055	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	4.82	10:30	1
27	28/05/2012	41057	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	7.09	10:30	2
27	30/05/2012	41059	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	7.9	11:00	2
27	31/05/2012	41060	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	7.84	10:00	1
27	01/06/2012	41061	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	8.09	10:40	1
27	02/06/2012	41062	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	8.41	11:00	1
27	04/06/2012	41064	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	8.7	11:00	2
27	07/06/2012	41067	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	8.9	6:30	3
27	08/06/2012	41068	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	8.45	11:20	1
27	09/06/2012	41069	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	7.77	10:00	1
27	11/06/2012	41071	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	8.73		2
27	12/06/2012	41072	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	8.68	11:00	1
27	13/06/2012	41073	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	7.87		1
27	15/06/2012	41075	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	9.96	11:00	2
27	16/06/2012	41076	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	10.71	11:00	1
27	18/06/2012	41078	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	8.27	11:00	2
27	18/06/2012	41078	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	3.25		2
27	19/06/2012	41079	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	7.2	11:00	1
27	21/06/2012	41081	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	6.41	11:00	2
27	23/06/2012	41083	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	9.19		2
27	28/06/2012	41088	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	8.22	11:00	5
27	30/06/2012	41090	1480	4600.649	5954.618	46.01081667	59.9103	5	9.144	4157	6.84	11:00	2
27	02/07/2012	41092	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	7.35	10:00	2
27	04/07/2012	41094	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	12.62	11:00	2
27	05/07/2012	41095	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	11.5	11:00	1
27	07/07/2012	41097	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	13.79	11:00	2
27	09/07/2012	41099	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	14.29	11:00	2
27	10/07/2012	41100	1480	4600.649	5954.618	46.01081667	59.9103	4.5	8.2296	4157	14.06	10:30	1
27	14/05/2012	41043	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	2.08	6:00	2
27	15/05/2012	41044	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	2.12	6:00	1
27	16/05/2012	41045	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	2.15	6:00	1
27	17/05/2012	41046	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	2.15	6:00	1
27	18/05/2012	41047	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	2.24	6:00	1
27	19/05/2012	41048	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	2.35	6:00	1
27	21/05/2012	41050	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	2.68	6:00	2
27	22/05/2012	41051	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	4.62	6:00	1
27	23/05/2012	41052	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	4.75	6:00	1
27	24/05/2012	41053	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	4.5	6:00	1
27	25/05/2012	41054	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	5.69	6:00	1
27	26/05/2012	41055	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	5.53	6:00	1
27	28/05/2012	41057	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	6.59	6:00	2
27	29/05/2012	41058	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.43	6:00	1
27	30/05/2012	41059	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.71	6:00	1
27	31/05/2012	41060	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.33	6:00	1
27	01/06/2012	41061	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.2	6:00	1
27	02/06/2012	41062	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.07	6:00	1
27	04/06/2012	41064	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.28	6:00	2
27	07/06/2012	41067	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	9.03	6:00	3
27	08/06/2012	41068	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	9.37	6:00	1
27	09/06/2012	41069	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	9.25	6:00	1
27	11/06/2012	41071	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.93	6:00	2
27	12/06/2012	41072	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.4	6:00	1
27	13/06/2012	41073	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	6.61	6:00	1
27	14/06/2012	41074	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	6.55	6:00	1
27	15/06/2012	41075	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	6.49	6:00	1
27	16/06/2012	41076	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.49	6:00	1
27	18/06/2012	41078	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.63	6:00	2
27	19/06/2012	41079	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.03	6:00	1
27	20/06/2012	41080	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.2	6:00	1
27	21/06/2012	41081	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.58	6:00	1
27	22/06/2012	41082	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.17	6:00	1
27	23/06/2012	41083	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.84	6:00	1
27	25/06/2012	41085	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.88	6:00	2
27	26/06/2012	41086	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.44	6:00	1
27	28/06/2012	41088	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.59	6:00	2
27	29/06/2012	41089	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	8.16	6:00	1
27	30/06/2012	41090	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	7.19	6:00	1
27	02/07/2012	41092	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	9.01	6:00	2
27	03/07/2012	41093	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	10.91	6:00	1
27	04/07/2012	41094	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	12.51	6:00	1
27	05/07/2012	41095	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	13.33	6:00	1
27	07/07/2012	41097	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	13.66	6:00	2
27	09/07/2012	41099	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	14.92	6:00	2
27	11/07/2012	41101	1482	4621.06	6015.35	46.351	60.25583333	9.5	17.3736	4263	14.77	6:00	2
27	14/05/2012	41043	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	2.49	8:30	2
27	15/05/2012	41044	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	2.54	7:00	1
27	16/05/2012	41045	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	2.67	7:00	1
27	17/05/2012	41046	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	2.85	7:00	1
27	18/05/2012	41047	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	2.87	8:10	1
27	19/05/2012	41048	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	3.79	8:30	1
27	19/05/2012	41048	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	6.78	9:30	1
27	21/05/2012	41050	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	3.68	9:00	2
27	22/05/2012	41051	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	3.98	7:15	1
27	23/05/2012	41052	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	4.81	8:00	1
27	24/05/2012	41053	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.33	6:30	1
27	25/05/2012	41054	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.22	8:00	1
27	26/05/2012	41055	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	4.12	8:30	1
27	28/05/2012	41057	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.62	6:30	2
27	30/05/2012	41059	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	6.96	9:30	1
27	31/05/2012	41060	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	6.47	7:30	1
27	01/06/2012	41061	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.93	9:30	1
27	02/06/2012	41062	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	7.07	9:00	1
27	04/06/2012	41064	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	8.12	9:00	2
27	07/06/2012	41067	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	8.68	8:30	3
27	08/06/2012	41068	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	8.5	7:00	1
27	09/06/2012	41069	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	8.08	8:00	1
27	11/06/2012	41071	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.58	8:00	2
27	12/06/2012	41072	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	4.66	8:00	1
27	13/06/2012	41073	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	3.44	9:30	1
27	14/06/2012	41074	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	3.84	9:30	1
27	16/06/2012	41076	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	7.82	8:30	2
27	18/06/2012	41078	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	7.23	8:30	2
27	19/06/2012	41079	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	6.49	9:00	1
27	21/06/2012	41081	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.61	8:30	2
27	23/06/2012	41083	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	7.38	8:30	2
27	25/06/2012	41085	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	7.07	6:30	2
27	28/06/2012	41088	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.62	7:00	3
27	30/06/2012	41090	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	5.83	6:30	2
27	02/07/2012	41092	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	8.84	9:00	2
27	05/07/2012	41095	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	12.75	7:00	3
27	07/07/2012	41097	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	13.08	8:30	2
27	09/07/2012	41099	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	13.03	8:30	2
27	11/07/2012	41101	1519	4622.995	6022.29	46.38325	60.3715	10	18.288	4625	13.47	7:00	2
27	14/05/2012	41043	1534	4700	6028	47	60.46666667	5	9.144	3370	4.98	13:40	2
27	15/05/2012	41044	1534	4700	6028	47	60.46666667	5	9.144	3370	4.84	13:30	1
27	16/05/2012	41045	1534	4700	6028	47	60.46666667	5	9.144	3370	4.22	11:40	1
27	17/05/2012	41046	1534	4700	6028	47	60.46666667	5	9.144	3370	4.36	13:30	1
27	18/05/2012	41047	1534	4700	6028	47	60.46666667	5	9.144	3370	5.44	12:30	1
27	19/05/2012	41048	1534	4700	6028	47	60.46666667	5	9.144	3370	5.39	13:20	1
27	21/05/2012	41050	1534	4700	6028	47	60.46666667	5	9.144	3370	5.8	12:15	2
27	22/05/2012	41051	1534	4700	6028	47	60.46666667	5	9.144	3370	5.99	12:15	1
27	23/05/2012	41052	1534	4700	6028	47	60.46666667	5	9.144	3370	5.85	13:30	1
27	24/05/2012	41053	1534	4700	6028	47	60.46666667	5	9.144	3370	6.65	14:00	1
27	25/05/2012	41054	1534	4700	6028	47	60.46666667	5	9.144	3370	7.16	12:30	1
27	28/05/2012	41057	1534	4700	6028	47	60.46666667	5	9.144	3370	7.3	13:30	3
27	30/05/2012	41059	1534	4700	6028	47	60.46666667	5	9.144	3370	7.08	11:30	2
27	31/05/2012	41060	1534	4700	6028	47	60.46666667	5	9.144	3370	5.91	12:45	1
27	02/06/2012	41062	1534	4700	6028	47	60.46666667	5	9.144	3370	6.34	7:00	2
27	08/06/2012	41068	1534	4700	6028	47	60.46666667	7	12.8016	3370	4.52	14:30	6
27	11/06/2012	41071	1534	4700	6028	47	60.46666667	6	10.9728	3370	4.27	10:30	3
27	13/06/2012	41073	1534	4700	6028	47	60.46666667	6	10.9728	3370	7.29	12:30	2
27	14/06/2012	41074	1534	4700	6028	47	60.46666667	6	10.9728	3370	8.26	14:00	1
27	15/06/2012	41075	1534	4700	6028	47	60.46666667	6	10.9728	3370	8.01	13:00	1
27	16/06/2012	41076	1534	4700	6028	47	60.46666667	6	10.9728	3370	7.28	9:00	1
27	18/06/2012	41078	1534	4700	6028	47	60.46666667	6	10.9728	3370	9.13	13:00	2
27	19/06/2012	41079	1534	4700	6028	47	60.46666667	3	5.4864	3370	9.95	13:00	1
27	20/06/2012	41080	1534	4700	6028	47	60.46666667	3	5.4864	3370	10.76	12:15	1
27	21/06/2012	41081	1534	4700	6028	47	60.46666667	3	5.4864	3370	11.33	12:15	1
